File	Type	Individual	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24
49_25.txt	F2	25	15.0208	13.0833	15.6094	9.974	13.151	7.6927	12.974	6.2865	14.4531	6.8177	15.5677	9.0469	14.7969	6.5677	15.5677	5.1823	16.4427	6.3698	16.6615	8.9635	15.8802	6.4531	16.6927	5.151	17.599	6.4635	17.224	9.0365	17.401	6.4219	18.4948	5.3073	19.1406	6.5885	18.5052	9.1927	19.7969	6.8906	21.1198	6.2344	21.1823	7.7656	19.5677	9.6615	18.6615	10.526	18.8281	13.2344
49_28.txt	F2	28	13.6354	15.5521	13.6823	12.7552	20.099	11.776	21.5781	9.6406	19.2344	8.6302	16.026	10.4323	18.3281	7.9219	18.3281	5.0677	15.7448	5.9531	14.1094	8.9531	15.4531	5.5156	14.3698	3.099	12.401	4.7344	11.901	8.2552	11.5781	5.1198	9.401	3.1406	8.4948	5.6927	9.6302	8.776	7.7344	5.849	5.0573	5.0573	5.2656	7.7552	7.8385	9.974	10.6094	12.4219	9.7031	15.5781
49_29.txt	F2	29	13.125	20.0521	13.0156	17.6406	6.1094	18.1719	3.599	16.4844	6.0677	14.9531	9.474	15.7656	6.3281	14.1406	5.4948	11.5677	8.5052	11.7031	10.8594	13.974	8.0573	11.7135	7.5677	8.8073	10.7552	9.6615	12.5156	12.4531	11.4427	9.349	12.5365	6.8177	14.5781	8.5885	14.7865	12.1302	15.2865	8.6094	17.276	6.901	18.099	9.5885	16.651	12.8594	15.6094	16.0365	16.9219	18.5052
49_30.txt	F2	30	11.4583	15.3542	12.4219	11.3698	5.9427	8.724	4.724	6.5052	7.3698	6.2135	10.5781	8.7344	8.3281	5.724	8.2969	3.0677	10.9844	3.9844	12.3802	7.849	11.6615	3.724	12.974	1.8073	14.5469	3.7135	14.401	7.9115	15.3906	3.6302	17.474	2.5156	18.2656	4.8177	16.2969	8.599	18.9948	5.7344	21.5156	5.5885	21.0469	7.9219	17.5781	10.2865	14.9635	11.7031	16.0156	15.1094
49_31.txt	F2	31	11.8646	12.2812	11.776	9.526	7.8802	8.6094	6.9219	6.7031	8.849	6.4115	11.0885	7.7552	9.1927	6.0156	8.9844	4.2135	11.0573	4.6927	12.5365	6.6823	11.8906	4.2552	12.7552	2.3177	14.1823	3.901	14.2656	6.4635	14.5365	4.099	16.1302	2.8906	16.8698	4.6198	15.849	6.9948	16.9115	5.0677	19.0573	4.4219	18.9531	6.526	17.224	8.0573	15.2865	10.099	15.276	12.5156
49_32.txt	F2	32	18.2812	14.9271	17.8594	11.0573	23.599	8.1615	24.5469	5.8385	22.1302	6.2344	19.3698	8.5885	21.901	5.724	21.8906	3.5469	19.7135	4.3385	17.8906	7.6823	19.1094	3.7865	18.1094	1.6615	16.401	3.349	16.1042	7.2031	15.599	3.1927	13.8906	1.5781	13.1406	3.7135	14.2865	7.474	12.5677	4.1927	10.4323	2.901	10.4323	5.5156	12.474	8.4635	15.0573	11.2552	13.5781	14.1302
49_33.txt	F2	33	14.3125	14.75	13.5156	11.0156	8.151	10.4948	6.3802	9.3385	8.2135	8.2448	11.276	8.8177	8.8073	6.6719	8.1615	4.7031	10.3698	5.3177	13.2969	8.3906	11.349	5.0781	11.2031	2.8594	13.2031	3.974	14.651	6.9219	14.4948	3.2135	15.5781	1.224	16.9115	3.151	16.5156	6.8073	17.5156	3.4323	19.2448	2.099	19.776	4.4635	18.1198	7.7135	16.2969	9.974	17.6719	13.6927
49_34.txt	F2	34	11.7188	12.8854	12.1094	9.599	7.776	5.8906	7.3906	4.0156	9.2656	4.6094	11.2188	7.151	9.6927	4.6406	9.651	2.7448	11.4531	3.8073	12.7448	6.5156	12.3802	3.5885	13.276	2.151	14.5156	3.4323	14.2917	6.5573	15.0677	3.849	16.4531	2.8906	17.026	4.5677	15.599	7.5955	17.8073	5.6198	19.9323	5.651	19.1198	7.349	16.5295	8.6372	14.9323	9.5885	15.0573	12.7865
49_35.txt	F2	35	14.8854	13.1979	14.2448	10.0469	17.5781	8.2969	18.0052	7.1198	16.7344	7.3281	14.783	8.6615	15.8108	6.5469	15.9983	5.1094	14.8038	5.9983	13.6476	7.8837	13.5295	5.7552	12.7726	4.4635	12.3003	5.8733	12.3003	7.6267	11.7726	5.7726	10.6823	4.6684	10.3976	6.2101	10.8976	8.0087	9.6372	6.5851	7.8247	5.6059	8.408	7.5365	10.0191	9.1684	11.3385	10.0226	11.474	13.5885
49_36.txt	F2	36	17.4479	16.0417	17.1198	12.8385	22.5365	12.8073	24.2448	11.0156	22.0781	9.9531	18.8177	10.8906	21.6927	9.099	22.224	6.9323	19.6406	7.0781	17.4635	9.6198	19.224	6.5052	18.6927	4.0781	16.599	5.6302	15.7344	9.0052	16.026	5.4948	14.4115	3.3073	13.1198	5.7031	13.849	9.2344	12.3906	6.4427	10.1927	5.6719	9.9635	7.9844	12.526	10.2448	14.3906	12.0677	13.2344	15.651
49_37.txt	F2	37	9.2812	14.5104	10.2656	10.099	6.401	5.8802	5.9531	3.4427	8.2135	4.7656	9.776	7.6198	8.3385	5.0365	8.5573	2.8073	10.4531	4.401	11.2969	7.4323	12.0573	3.901	13.5677	2.3802	14.1406	4.5052	12.9115	7.6406	14.4358	4.6337	16.3524	3.5365	16.3385	5.6753	14.2205	8.5226	16.4184	6.0885	18.5156	5.1163	18.2101	7.1024	15.1024	9.7378	12.7274	10.4913	12.8941	14.8733
49_38.txt	F2	38	15.1042	16.5	13.2726	12.6476	20.342	9.7031	21.0503	7.0642	18.5087	7.217	14.8698	10.1337	17.1441	6.0295	16.9358	3.3628	14.5052	5.224	13.4948	8.7726	14.1059	4.3281	13.1476	2.1892	11.592	4.3698	11.6615	8.9392	10.9809	4.217	9.092	2.3281	8.0365	4.8976	9.4115	9.1198	6.3559	5.8941	3.4809	5.5052	4.3837	7.8941	7.8003	10.5122	10.5226	12.8316	10.3559	17.1892
49_39.txt	F2	39	13.25	15.1667	13.5052	11.1823	17.9427	7.3281	18.224	5.526	16.3281	6.0365	14.6094	8.3073	16.1719	5.6927	15.8698	3.7969	14.0052	4.8698	12.9115	7.7865	13.2865	4.6615	12.0781	3.0469	10.9323	4.8073	11.1615	7.7135	9.8177	5.0156	7.6823	4.0781	7.651	6.2656	9.4948	8.4115	7.474	6.401	5.2969	6.0469	6.2031	8.2135	8.1198	9.599	10.474	11.099	9.0365	14.349
49_40.txt	F2	40	21.4479	10.3646	19.4531	9.4219	24.0365	6.224	24.4635	3.7344	21.8594	4.3594	19.974	6.8698	21.1719	4.0469	20.099	1.599	18.0573	3.3906	17.7969	6.3698	17.724	3.0573	15.9219	1.0781	14.651	3.3802	15.7135	6.7865	13.8385	3.9844	11.5469	3.276	11.599	5.6406	14.1302	8.2448	10.9427	6.526	8.1302	7.4531	10.026	9.5052	13.0156	10.1927	15.9323	10.0677	16.7552	13.8281
49_41.txt	F2	41	15.2917	16.5625	14.6823	13.026	21.6927	12.8906	23.8177	10.724	21.1302	9.724	17.3177	10.9427	20.6823	8.2969	20.9115	5.5365	18.1198	6.224	15.5469	9.3281	16.7135	5.2552	15.5677	2.6615	13.5573	4.7552	13.1302	8.8698	12.4427	4.5781	10.0365	2.9323	9.2448	5.4323	10.8073	9.4323	7.9115	6.026	5.026	5.5156	5.4427	8.2344	9.099	10.8281	11.6719	12.7969	10.4427	16.0365
49_42.txt	F2	42	11.9896	15.9375	13.5781	12.3281	8.099	7.0573	7.901	4.3385	10.6094	5.3177	12.9219	8.8906	12.3073	4.599	13.6823	2.3177	15.3177	4.6927	15.0677	8.7552	15.7031	4.6719	17.6823	2.7969	18.6615	5.3281	17.1719	9.5677	19.901	6.401	22.5156	5.9323	22.2552	8.4844	18.9219	11.2344	22.4948	10.2135	25.1719	11.4531	23.1198	13.4948	19.4427	13.5885	16.1094	13.0573	16.349	16.5781
49_43.txt	F2	43	10.2083	13.2083	11.6302	9.9115	7.9948	5.2448	8.1719	3.1406	10.2552	4.0156	11.3872	6.6788	10.592	4.0712	11.3976	2.2101	12.967	3.6545	13.1198	6.6684	14.1198	3.849	15.8281	2.5712	16.4948	4.7378	14.8594	7.4062	16.8073	4.9948	19.1302	4.5573	18.7031	6.7031	16.3698	8.5365	18.9844	7.5469	21.1719	8.3698	19.5469	10.099	16.7083	10.3125	14.6302	10.5677	13.9844	14.0521
49_44.txt	F2	44	16.0104	16.6458	15.6094	11.9844	23.8698	10.6302	25.7969	8.0781	22.2865	7.3281	18.4635	9.0781	21.3385	5.0469	21.2344	1.9219	18.0885	3.5885	15.8385	7.7344	15.9323	3.3802	13.8385	0.2135	12.1719	3.6927	12.8594	7.8698	10.776	4.2448	7.4531	2.8906	7.776	6.4531	10.7656	9.4427	6.7969	7.4531	3.3281	7.8281	5.599	10.849	9.099	11.8906	12.4219	12.3073	11.0052	16.0365
49_45.txt	F2	45	16.8958	13.5677	16.8333	10.3854	20.0573	9.9219	21.1094	8.4635	19.4323	7.9948	17.8385	8.9427	19.099	7.4115	18.9531	5.8802	17.4427	6.276	16.4427	7.9635	16.5469	6.0469	15.276	4.6823	14.4219	6.2031	14.8594	8.1615	14.0885	6.4635	12.3906	5.6927	12.2969	7.5052	13.4948	8.9323	11.9323	7.776	10.2031	8.0781	10.9427	9.5885	12.6719	10.3177	13.9531	10.7135	14.0365	13.2969
49_46.txt	F2	46	12.6562	16.8646	12.0052	13.7969	6.4531	10.7135	5.7865	8.7656	7.9635	8.8906	10.4219	11.217	8.5469	8.401	8.8385	6.3281	10.776	7.4427	11.8021	10.3385	10.7135	7.0851	11.5816	5.2726	13.026	6.5087	13.2031	9.8524	13.8281	7.1337	15.5087	5.3698	16.3003	7.592	14.849	10.7899	16.4219	8.224	18.7969	7.3351	18.6302	9.7587	16.099	11.842	14.2865	13.1094	15.9427	15.1024
49_47.txt	F2	47	13.3142	19.342	12.401	16.474	8.3177	16.8594	6.4323	15.6094	8.349	14.526	10.6198	15.1458	8.2448	13.849	7.6094	11.7969	9.8177	11.9948	11.4844	13.9167	9.9427	11.7604	9.9427	10.0365	11.7865	10.6875	12.9271	12.9219	12.6927	10.349	13.8073	8.8385	14.8594	10.4219	14.5469	13.0833	15.4896	10.8125	17.1667	9.9375	17.4062	11.7969	15.9479	13.8594	14.75	15.3594	17.1562	17.5312
49_48.txt	F2	48	16.2396	12.1875	15.6302	8.7031	19.5469	9.4427	21.1198	8.3906	19.6719	7.2656	17.0816	7.5747	19.4948	5.6927	19.7448	3.7344	17.6927	4.0885	15.8281	6.401	16.401	3.2135	15.1406	1.3906	13.9323	3.1198	13.9219	6.0365	13.0781	3.0885	11.349	1.9115	10.901	3.8281	12.3385	6.651	10.1198	4.8177	7.9531	4.8594	9.026	6.5365	11.4323	7.5573	13.3698	8.526	12.6719	12.1302
49_49.txt	F2	49	16.6354	14.8229	15.7135	11.9045	19.6997	10.158	20.408	8.2344	18.4566	8.5399	16.526	10.3385	17.7031	7.9497	17.3628	6.0677	15.8559	7.3316	15.1615	9.6458	15.7865	6.9115	15.099	5.4062	14	6.8333	13.8021	9.6042	13.6823	6.9115	12.474	5.3385	11.7969	7.0885	12.3628	9.8142	11.0017	7.349	9.2587	6.7378	9.3351	8.342	11.3628	10.5156	12.717	12.0885	13.0469	15.3177
49_50.txt	F2	50	15.125	15.2083	14.349	11.6406	7.7865	8.1719	7.2969	5.151	10.3281	5.7552	12.7552	8.3802	10.6094	5.474	11.1615	2.3177	13.9219	4.0885	15.1198	7.6823	14.4948	4.0469	16.1094	1.474	17.7552	4.0365	17.6823	7.6823	18.5781	4.0885	21.2448	2.5469	21.849	5.5156	19.724	8.401	21.8073	5.9948	25.1823	5.2552	24.4948	8.4635	21.4948	10.3281	18.3073	11.2448	19.4427	14.4219
49_52.txt	F2	52	19.875	15.5104	18.7135	11.8385	25.2448	8.776	26.349	5.7448	23.0781	6.1615	20.4219	8.8073	22.4219	5.3177	21.8177	2.1927	19.2344	4.0677	18.224	7.7344	17.901	3.7031	15.7656	1.526	14.6198	4.4635	15.849	8.2135	14.1719	4.8906	11.4219	3.5365	11.4427	6.5885	13.9323	9.7344	10.6615	7.9531	7.4219	8.7552	9.7969	11.349	13.224	11.901	15.7656	11.7969	15.0677	15.3177
49_53.txt	F2	53	12.7604	15.7708	11.349	12.349	5.3281	12.7552	3.3385	10.8906	5.7344	10.1094	9.1094	11.1458	6.3854	10.4479	4.6042	8.5521	6.8802	8.3281	10.1354	9.7552	7.3438	7.9688	6.5417	5.3646	9.401	6.0885	11.4844	8.4844	9.8802	5.3021	10.0677	3.1823	12.0625	4.3906	13.3646	7.875	13.9167	4.6615	15.6562	2.8385	16.474	5.1354	15.625	7.3958	14.0052	10.7448	15.7031	13.9115
49_54.txt	F2	54	10.8438	15.8958	12.0781	12.1094	5.276	12.1406	2.5156	9.7031	5.7865	8.3802	9.0156	9.5677	6.2344	7.1094	5.9948	3.9427	9.2969	4.901	10.9948	7.651	9.7656	4.4844	11.026	1.8385	13.4844	3.8073	13.7031	7.1094	13.9323	3.7135	16.4844	1.7865	17.849	4.6615	16.4635	7.4531	18.1094	4.6823	21.2865	3.8073	21.1094	6.9115	18.7656	9.1406	15.5469	11.3906	15.7135	16.2552
49_55.txt	F2	55	14.4271	15.7188	15.4219	12.6094	19.0052	13.1927	20.7969	11.9844	19.1406	10.7865	17.349	11.0469	19.0052	10.2031	19.4635	8.026	17.2865	8.3906	16.0365	9.9219	16.9844	8.0781	16.1927	5.9323	14.5781	7.4219	14.4323	9.6719	14.3802	7.3802	12.9115	5.9115	11.974	7.8698	12.7031	9.849	11.7656	8.1302	9.599	7.4115	9.8698	9.6198	11.4635	10.9219	12.276	11.8802	11.1615	14.349
49_56.txt	F2	56	10.1042	15.5833	11.526	12.099	5.3177	8.7135	4.776	5.9531	7.5365	5.974	10.1719	9.0469	8.1615	5.974	8.7552	3.151	11.1615	4.849	12.026	8.276	11.7344	4.4531	13.4635	2.2448	15.2344	4.4531	14.349	8.3385	15.8802	5.0365	18.5677	3.8594	18.9844	6.8177	16.4115	9.6198	19.3385	7.4531	22.3073	7.9844	21.1094	10.6302	17.651	11.6719	14.6406	12.5469	14.6198	16.3594
49_57.txt	F2	57	16.2188	14.3333	15.6094	10.401	21.7135	8.349	22.6302	5.776	20.2656	5.8281	17.6927	7.7135	19.4323	5.1719	19.2344	2.599	16.8281	4.0052	15.7656	6.849	16.2552	3.4427	14.9427	1.1719	13.5573	3.3698	13.6406	6.5573	12.526	3.1927	10.1094	1.8281	9.6823	4.4635	11.6094	7.5781	9.1198	5.5156	6.4323	5.4844	7.8385	7.974	10.3177	9.1719	13.0365	10.3906	12.4427	14.0885
49_58.txt	F2	58	13.3021	14.6979	14.5156	10.6719	8.5781	7.5052	7.6719	4.9323	10.5469	5.1719	13.0885	7.4427	11.974	3.849	12.9427	1.6302	14.7135	3.2448	15.2448	6.8698	15.6094	3.4115	17.2448	1.6302	18.5052	3.9427	17.4635	7.276	19.1406	4.7135	21.7656	3.8385	21.5677	6.2344	19.1094	8.7031	22.0052	7.224	24.6406	7.8385	23.1094	9.9115	19.7448	10.6927	16.8698	10.7969	16.974	15.1198
49_59.txt	F2	59	18.7708	14.9271	13.7969	13.0469	6.9115	15.3385	4.099	14.6406	6.3802	12.901	9.1927	12.5469	6.2865	11.8073	4.349	10.3177	6.6302	9.276	9.6823	10.4115	6.9427	8.724	6.3698	6.849	8.6719	6.9219	11.1406	9.0156	9.0573	6.1406	8.8594	3.8385	11.1406	4.6615	12.3802	6.6823	11.724	3.8906	12.5052	1.901	14.1059	3.5642	14.6615	5.7587	14.7691	10.7587	19.3247	11.0642
49_60.txt	F2	60	14.0104	15.1562	14.4427	11.7031	18.8073	7.8698	19.3906	5.5156	16.7656	6.3698	14.8385	9.5208	16.4323	6.0365	15.474	3.6615	14.2135	5.6719	13.5469	8.9635	13.4323	5.401	11.7031	3.6719	11.1094	5.8594	12.1406	9.2656	10.1823	5.6823	7.9948	4.6719	8.0469	6.9427	10.6719	10.0573	7.026	8.6198	4.6927	9.2865	6.5677	11.099	10.1094	11.3385	11.349	11.4219	9.9219	14.1823
49_61.txt	F2	61	13.375	3.4375	15.5677	5.1302	19.5052	3.6198	21.4948	3.849	20.3073	5.1094	17.974	5.6875	20.0104	5.7031	21.5938	6.6979	20.026	7.1667	17.7031	6.974	19.901	7.151	21.3802	8.4531	19.5417	8.7969	17.3125	8.026	19.0469	9.1562	20.224	11.0677	18.1823	10.4635	16.5729	9.2396	17.8021	10.9375	18.0625	12.9219	16.2396	11.6042	15.5938	9.8958	14.7969	8.2708	11.8854	8.2083
49_62.txt	F2	62	13.4583	19.5833	10.3281	17.1892	4.6059	19.6753	1.2587	18.4809	3.6753	16.2865	6.1753	16.099	3.9184	15.7378	1.5017	13.1684	4.592	12.0781	7.4149	13.5191	5.1372	11.8837	4.2899	8.8698	7.2344	9.0781	9.2934	11.599	8.2552	8.5712	9.5816	5.8003	11.5538	8.0295	11.967	10.8003	12.3837	8.0087	15.0642	5.9045	15.7517	9.2517	14.3663	11.6441	12.7552	14.4531	15.5017	16.8073
49_63.txt	F2	63	16.6042	17.0521	15.9219	13.3802	23.349	10.6615	24.0885	8.1406	21.2865	7.974	18.4115	10.3385	21.033	7.2969	20.9358	4.5885	18.1997	5.4635	16.1997	9.1024	17.0885	4.9774	15.5747	2.4635	13.7413	4.783	13.6302	8.0885	12.5747	4.908	10.0608	3.2135	9.408	6.2274	10.9774	8.9913	8.9219	6.533	6.0191	6.0052	6.4774	8.7413	9.6163	11.3038	12.908	13.2899	10.9809	16.4288
49_64.txt	F2	64	11.5	16.9896	11.9635	13.0156	5.0781	8.2344	4.3594	5.526	7.1302	6.0365	10.099	8.8906	8.6198	5.4635	9.0156	2.5156	11.4427	4.4219	12.724	8.3698	13.0052	4.2135	14.4219	1.9948	15.7656	4.2865	15.2448	8.7969	16.8594	5.2865	19.1719	3.5052	19.5052	6.4948	17.3906	10.1927	20.3698	7.6198	23.6094	7.1198	22.4427	9.8594	18.7031	12.401	15.474	13.7344	15.276	17.1927
49_65.txt	F2	65	15.8333	15.2188	14.8594	10.9948	20.8073	6.8385	21.1823	3.3281	17.7969	4.3698	15.9219	7.3594	17.2656	3.6927	16.0573	0.7865	13.9427	2.9844	13.6823	6.8594	13.5781	2.9948	11.2344	0.4427	10.0677	3.776	11.3281	7.1198	9.3802	3.724	6.4115	2.6406	6.4844	5.599	9.4531	8.6094	6.3698	6.224	3.1406	6.7969	4.599	9.651	8.4844	10.7865	11.6615	11.9844	11.6823	15.6823
49_66.txt	F2	66	10.0625	14.6771	11.3073	10.6719	5.2135	9.3906	3.8802	6.8385	6.5677	6.526	9.6719	8.526	7.6094	5.7344	7.5469	3.1406	10.2135	4.2656	11.474	7.0885	10.6719	3.9323	11.9531	1.2865	13.9115	3.5885	13.8385	7.0573	15.026	3.6406	17.5052	2.276	18.1094	5.2031	15.8802	8.2344	19.0365	6.5469	21.8906	7.0469	20.7656	9.3698	16.8038	10.3385	14.1649	10.6615	14.9497	14.6198
49_67.txt	F2	67	14.0938	16.2188	14.4219	12.6302	20.1823	11.9115	21.8281	9.8073	19.5573	9.1406	16.474	10.7309	18.8177	8.5469	19.2344	6.0156	16.6823	6.6302	14.8698	9.349	16.2969	6.276	15.8698	3.9635	13.7552	5.3281	13.026	8.6094	12.9531	5.651	11.2031	3.7552	10.1094	5.9896	11.0156	9.1719	8.9115	6.5885	6.4427	5.8698	6.7448	8.4635	9.3594	10.3594	11.1615	11.7656	9.4115	14.6406
49_68.txt	F2	68	16.7917	13.75	15.8281	10.2865	21.3594	7.4948	22.151	5.2135	19.6927	5.4948	17.1823	7.7969	19.0677	5.2656	19.1406	2.8385	17.099	4.0573	15.7656	6.5469	15.9635	3.4323	14.6094	1.1406	13.6094	3.3906	13.7344	6.6927	12.5885	3.9531	10.3698	2.5469	10.2552	5.0573	11.8385	7.3698	9.3594	4.776	6.776	4.1302	7.5052	6.5573	10.1823	8.724	13.026	10.776	12.3906	13.9948
49_69.txt	F2	69	19.1458	16.5521	19.1302	12.2448	24.1094	9.5677	25.401	7.4844	22.6927	7.3385	19.9948	9.8281	21.7344	6.6823	21.5052	4.0677	19.3698	5.7865	18.6615	9.2865	19.0885	5.651	18.0677	3.6094	16.8177	5.5677	17.4219	9.3906	16.6823	5.224	14.776	3.5052	14.3385	5.9948	16.3073	9.7656	14.2135	5.8698	12.2135	5.0781	12.0677	7.0885	15.1927	10.5052	16.3802	11.9427	15.5156	16.0885
49_70.txt	F2	70	12.3333	16.4688	12.6198	11.6823	6.7135	7.7448	6.0156	5.6406	8.3073	5.974	10.8385	8.5156	9.1302	5.599	9.3594	3.2552	11.5781	4.5469	12.6719	7.7969	11.7656	4.6094	12.5156	2.5573	14.2031	4.1615	14.5365	7.4427	15.1615	4.0365	16.8385	2.349	17.5365	4.6094	16.4427	7.8177	17.9219	5.2448	20.1823	4.3698	19.7344	6.849	17.849	8.8906	15.6823	11.5885	16.3281	16.2135
49_71.txt	F2	71	16.3021	13.2083	16.151	10.9948	19.276	9.1719	19.8385	7.7656	18.4219	7.8073	16.8073	8.9844	17.7552	7.5052	17.4948	6.1927	16.4531	6.9531	15.6927	8.4323	16.2656	6.651	15.6198	5.2865	14.6094	6.2656	14.3594	8.1927	14.349	6.2552	13.2865	4.9844	12.6406	6.4844	12.8698	8.1406	12.1094	6.4115	10.8281	5.6094	10.8906	7.2552	11.651	8.3906	12.8281	10.2448	12.349	12.8281
49_72.txt	F2	72	16.0938	14.9479	15.2135	10.9844	19.3385	8.8385	20.099	6.974	17.8906	7.099	16.099	9.0573	17.224	6.6719	16.6719	4.6406	15.224	5.9427	14.5365	8.1615	14.6094	5.9427	13.4427	4.2865	12.474	5.9844	12.9531	8.1823	11.9844	6.0885	10.0573	5.3073	9.8906	7.2135	11.5052	9.349	9.5156	7.7969	7.4115	7.6927	8.1927	9.7344	10.6198	10.5781	12.2135	11.3594	11.474	14.9635
49_73.txt	F2	73	17.7188	14.9688	16.3698	11.3281	22.901	7.8594	23.7656	5.026	20.5052	5.4115	18.224	7.6823	19.7031	4.401	19.1198	1.5156	16.5885	3.474	15.6927	6.8385	15.6719	2.9427	13.8698	0.6927	12.4531	3.3073	13.1719	7.276	11.2031	4.1406	8.1719	2.9219	8.4427	5.9948	10.849	8.599	8.2031	6.8073	4.9844	7.276	6.8177	9.776	9.8802	10.6927	13.1719	11.6406	13.5052	15.6719
49_74.txt	F2	74	16.6771	13.6979	15.4635	11.2448	19.401	11.6615	21.2552	10.4115	19.3906	9.4948	16.5677	10.3594	18.651	8.1927	18.7344	6.0885	16.7969	6.9635	15.349	9.4844	15.9531	6.7552	15.1094	4.8698	13.776	6.6719	13.9427	9.4427	13.4635	6.8281	11.9427	5.3698	11.5365	7.3906	12.7344	9.5781	11.4948	7.2969	9.3698	6.4115	9.8385	8.5365	11.5677	10.2656	12.7031	11.4531	12.8385	14.3385
49_75.txt	F2	75	14.4792	14.9688	13.7031	10.9115	20.7656	9.0052	22.1927	6.651	19.5885	6.2448	15.9219	8.2448	17.5677	4.7865	17.3177	2.2448	15.2135	3.7344	13.7135	7.349	14.1302	3.5677	12.599	1.3281	11.2135	3.6302	11.5469	7.4427	9.8177	4.1719	7.6823	2.9427	7.6406	5.224	9.5885	8.2135	6.9323	5.8281	3.9531	5.4115	5.3177	7.9115	8.401	9.9948	10.974	10.901	9.9635	14.9219
49_76.txt	F2	76	10.4583	13.7708	10.8802	9.8698	6.4219	9.6823	4.6302	8.7969	6.4427	8.0052	9.6667	8.6042	7.1875	6.6979	6.7708	4.4844	8.9896	5.3594	11.2083	7.6198	10.4635	4.3021	11.4115	2.0469	13.1094	4.0312	12.9688	6.9896	13.474	3.8281	15.0052	2.3229	15.8177	4.3854	14.75	6.8073	16.1615	4.6771	18.3698	4.1094	17.9479	6.1458	15.6927	8.026	13.7917	9.6615	14.6562	13.2656
49_77.txt	F2	77	17.6979	12.1771	16.7656	9.4115	20.8698	5.7135	21.1927	3.8281	19.599	4.5156	17.2969	7.2656	18.474	4.3281	18.0573	2.4531	16.724	3.7656	16.1615	6.9115	16.4948	3.1927	15.6198	1.7135	14.8281	3.151	15.026	6.8281	14.3698	3.849	13.4115	2.4427	12.9115	4.2865	13.776	6.9635	11.4948	4.8281	9.2969	4.4531	10.4115	6.099	12.8281	7.9115	14.151	9.7865	13.9427	12.5365
49_78.txt	F2	78	12.6875	15.0104	13.3073	11.276	6.5156	9.9323	4.6927	7.651	7.3073	7.2031	10.8698	8.8073	8.4323	6.0156	8.3385	3.401	10.8906	4.526	12.7865	7.349	11.7031	3.9427	12.7344	1.5156	14.5573	3.3385	15.2656	7.0469	16.401	3.4219	18.5573	1.8177	19.1927	4.3177	17.7865	7.474	19.9948	5.3698	22.8385	4.8906	22.224	7.349	19.2969	9.526	15.974	10.9635	17.1927	14.5677
49_79.txt	F2	79	15.1146	14.1667	14.9427	11.2969	18.9635	9.9323	19.7656	8.1406	17.9531	7.849	15.901	9.4323	17.3906	7.7344	17.3073	5.7656	15.5573	6.7552	14.6823	8.8073	15.4323	7.0156	14.651	5.1719	13.3906	6.599	13.224	8.599	12.9323	6.5365	11.4948	5.1823	10.974	6.901	11.6615	8.8177	10.6823	6.9115	8.6823	6.151	8.776	8.0677	10.3281	9.6615	11.7448	11.4219	11.6615	14.401
49_80.txt	F2	80	14.8229	17.0104	14.349	12.526	19.0885	10.0365	19.901	8.1615	17.9219	7.9844	15.599	9.9844	17.4323	7.5781	17.3906	5.5052	15.3385	6.4948	14.0469	9.5052	14.7656	6.3802	13.7656	4.2865	12.4115	6.151	12.401	8.8698	12.0885	5.7865	10.6094	4.2448	9.974	6.3698	10.8281	9.2969	9.099	6.4427	7.0156	5.7552	7.1615	7.8177	9.474	10.2656	11.224	12.8385	10.901	16.8281
49_81.txt	F2	81	16.0312	15.5208	15.1406	12.276	21.5365	9.849	22.5156	7.901	20.4115	7.5573	17.4635	9.3594	19.5469	6.526	19.349	4.5885	17.3594	5.4427	15.6406	8.3698	16.4948	5.0052	15.6719	2.8802	14.0677	4.6406	13.599	8.0365	13.0052	4.6927	11.474	2.9844	10.7031	5.2656	11.4844	8.3177	9.599	5.9219	7.2031	4.974	7.5677	7.3177	9.9635	9.7448	12.901	12.4219	11.8594	15.7031
49_82.txt	F2	82	15.5104	15.1354	15.1302	10.6406	20.7344	6.901	21.1406	4.4531	18.6927	4.8385	16.6094	7.474	18.2031	4.5469	17.5885	2.026	15.4115	3.5677	14.599	6.8177	15.1927	3.4323	13.724	1.2344	12.1615	3.4219	12.474	6.8802	11.474	3.3802	9.1302	1.9531	8.4219	4.599	10.4427	7.651	8.4531	5.0885	5.6719	4.6615	6.3594	7.2969	8.8802	9.0677	11.3385	10.651	11.1615	14.9427
49_83.txt	F2	83	12.4167	14.3542	13.9427	10.401	8.6406	9.8281	6.474	7.3385	9.3177	6.526	12.0104	8.1198	10.3073	5.6615	10.5365	3.0052	13.026	3.9948	14.0573	6.651	13.9844	4.1302	15.3177	2.2448	17.1719	4.2865	16.7448	7.026	18.2656	4.599	20.4948	3.8802	20.651	6.4635	18.7448	8.4531	20.724	7.2448	23.6198	7.5781	22.2344	10.0573	19.6094	10.7552	16.9219	11.2135	17.0885	14.7031
